RA_ICRS,DE_ICRS,Gmag
12.76698638982,38.78296486288,12.318587
12.79784167201,38.80167391933,12.284674
12.83386046387,38.79279616544,14.521408
12.85681686483,38.82299212346,13.531183
12.81213874568,38.8280993106,15.503124
12.83689814674,38.84381233474,14.182568
12.83251301565,38.84540452979,14.195444
13.05331259654,38.88138062238,15.275273
13.05792804312,38.89685008885,15.992111
13.05111298147,38.90452553825,15.775881
13.09550730372,38.91998954226,14.440058
13.11126087537,38.93324377255,15.65323
13.06265642487,38.91539743568,15.72296
12.91213554783,38.84405300417,13.771293
12.92256796505,38.85402334129,14.117859
12.97025757733,38.85835505248,14.635337
12.99248555594,38.86396804383,14.813808
12.97735743097,38.87828763422,12.668194
12.9662969965,38.90155143002,14.402177
12.83453570928,38.876228113,14.844947
12.8776509949,38.89208225323,15.244679
12.92082335945,38.87800984485,15.056088
12.89083645341,38.91096705956,14.589991
12.91787856939,38.92017680336,13.522457
12.9819892514,38.93596833596,14.922191
13.06891750323,38.94824198398,15.441381
13.03694856646,38.96820742993,15.953424
13.02101236169,38.98108045117,11.477007
13.0513713718,38.97287094702,14.347766
13.06378828911,38.99440721467,14.595057
13.0435273754,38.99136399992,14.383183
12.97613082244,38.95423758019,14.351831
12.95239993143,38.94767419274,15.619611
13.00571257897,38.97108630135,15.681897
12.96399257805,38.97292467318,12.796847
13.01159932169,38.97757518925,15.179398
13.01458623352,38.98495639531,14.366535
13.00439675309,39.04881159343,14.889404
13.45560638181,39.15099754132,15.746692
13.51556450551,39.19995267672,15.211812
13.5345131645,39.21960562838,15.270117
13.54178260278,39.21934307384,15.869209
13.54064485671,39.22748050579,15.990086
13.53865830241,39.24463477274,14.682915
13.18983226579,38.96031098948,12.826611
13.23711812194,38.99207090528,14.986286
13.15618953823,38.95638438663,15.264897
13.14558757976,38.99680348812,13.178453
13.19121088192,39.0034559422,14.638026
13.16372776,39.01290788193,13.663187
13.29853388533,39.02935455619,13.6592
13.26810842887,39.03629269117,15.869766
13.25096236782,39.04042928189,14.778173
13.25981038385,39.04493709466,15.355498
13.26962977308,39.06234293678,13.903193
13.33175146557,39.053599828,15.358469
13.30679493932,39.06730081373,13.871997
13.24771882184,39.0440637358,7.632106
13.25975466579,39.06778727573,12.184197
13.23378672581,39.06582304183,14.722453
13.26837516824,39.08371689791,15.106371
13.26861934888,39.11906073638,15.625551
13.28173242311,39.13700379766,14.910061
13.27251793397,39.14086655165,15.261929
13.10117846268,38.98134601818,15.356995
13.09133119949,38.9813625251,12.382858
13.10308700299,39.02473063214,15.544529
